timestamp,device,estimated_area,distance_to_master_bedroom,distance_to_master_bathroom,distance_to_lounge,distance_to_kitchen,distance_to_office,distance_to_sky_floor,distance_to_balcony
2025-02-09T07:00:44.860155-08:00,o1-mini,master_bedroom,10,20,30,40,50,60,70
2025-02-09T07:00:44.860713-08:00,madisons_iphone,master_bathroom,12,22,32,42,52,62,72
2025-02-09T07:00:44.861267-08:00,bkam_iphone,lounge,14,24,34,44,54,64,74
2025-02-09T07:00:44.861894-08:00,nova_iphone,kitchen,16,26,36,46,56,66,76
2025-02-09T07:00:44.862473-08:00,bkam_apple_watch,sky_floor,18,28,38,48,58,68,78
2025-02-09T07:00:44.863033-08:00,o3-mini,office,15,25,35,45,55,65,75
2025-02-09T07:00:44.863549-08:00,o1-mini,master_bedroom,10,20,30,40,50,60,70
2025-02-09T07:00:44.864182-08:00,madisons_iphone,master_bathroom,12,22,32,42,52,62,72
2025-02-09T07:00:44.864748-08:00,bkam_iphone,lounge,14,24,34,44,54,64,74
2025-02-09T07:00:44.865360-08:00,nova_iphone,kitchen,16,26,36,46,56,66,76
2025-02-09T07:00:44.865918-08:00,bkam_apple_watch,sky_floor,18,28,38,48,58,68,78
2025-02-09T07:00:44.866440-08:00,o3-mini,office,15,25,35,45,55,65,75
2025-02-09T07:00:44.866950-08:00,o1-mini,master_bedroom,10,20,30,40,50,60,70
2025-02-09T07:00:44.867490-08:00,madisons_iphone,master_bathroom,12,22,32,42,52,62,72
2025-02-09T07:00:44.868048-08:00,bkam_iphone,lounge,14,24,34,44,54,64,74
2025-02-09T07:00:44.868603-08:00,nova_iphone,kitchen,16,26,36,46,56,66,76
2025-02-09T07:00:44.869116-08:00,bkam_apple_watch,sky_floor,18,28,38,48,58,68,78
2025-02-09T07:00:44.869693-08:00,o3-mini,office,15,25,35,45,55,65,75
2025-02-09T07:00:44.870281-08:00,o1-mini,master_bedroom,10,20,30,40,50,60,70
2025-02-09T07:00:44.870938-08:00,madisons_iphone,master_bathroom,12,22,32,42,52,62,72
2025-02-09T07:00:44.871617-08:00,bkam_iphone,lounge,14,24,34,44,54,64,74
2025-02-09T07:00:44.872155-08:00,nova_iphone,kitchen,16,26,36,46,56,66,76
2025-02-09T07:00:44.872714-08:00,bkam_apple_watch,sky_floor,18,28,38,48,58,68,78
2025-02-09T07:00:44.873314-08:00,o3-mini,office,15,25,35,45,55,65,75
2025-02-09T07:00:44.873928-08:00,o1-mini,master_bedroom,10,20,30,40,50,60,70
2025-02-09T07:00:44.874463-08:00,madisons_iphone,master_bathroom,12,22,32,42,52,62,72
2025-02-09T07:00:44.874977-08:00,bkam_iphone,lounge,14,24,34,44,54,64,74
2025-02-09T07:00:44.875509-08:00,nova_iphone,kitchen,16,26,36,46,56,66,76
2025-02-09T07:00:44.876048-08:00,bkam_apple_watch,sky_floor,18,28,38,48,58,68,78
2025-02-09T07:00:44.876544-08:00,o3-mini,office,15,25,35,45,55,65,75
2025-02-09T07:00:44.877045-08:00,o1-mini,master_bedroom,10,20,30,40,50,60,70
2025-02-09T07:00:44.877528-08:00,madisons_iphone,master_bathroom,12,22,32,42,52,62,72
2025-02-09T07:00:44.878079-08:00,bkam_iphone,lounge,14,24,34,44,54,64,74
2025-02-09T07:00:44.878583-08:00,nova_iphone,kitchen,16,26,36,46,56,66,76
2025-02-09T07:00:44.879091-08:00,bkam_apple_watch,sky_floor,18,28,38,48,58,68,78
2025-02-09T07:00:44.879581-08:00,o3-mini,office,15,25,35,45,55,65,75
2025-02-09T07:00:44.880103-08:00,o1-mini,master_bedroom,10,20,30,40,50,60,70
2025-02-09T07:00:44.880618-08:00,madisons_iphone,master_bathroom,12,22,32,42,52,62,72
2025-02-09T07:00:44.881171-08:00,bkam_iphone,lounge,14,24,34,44,54,64,74
2025-02-09T07:00:44.881681-08:00,nova_iphone,kitchen,16,26,36,46,56,66,76
2025-02-09T07:00:44.882197-08:00,bkam_apple_watch,sky_floor,18,28,38,48,58,68,78
2025-02-09T07:00:44.882710-08:00,o3-mini,office,15,25,35,45,55,65,75
2025-02-09T07:00:44.883238-08:00,o1-mini,master_bedroom,10,20,30,40,50,60,70
2025-02-09T07:00:44.883806-08:00,madisons_iphone,master_bathroom,12,22,32,42,52,62,72
2025-02-09T07:00:44.884366-08:00,bkam_iphone,lounge,14,24,34,44,54,64,74
2025-02-09T07:00:44.884943-08:00,nova_iphone,kitchen,16,26,36,46,56,66,76
2025-02-09T07:00:44.885471-08:00,bkam_apple_watch,sky_floor,18,28,38,48,58,68,78
2025-02-09T07:00:44.886030-08:00,o3-mini,office,15,25,35,45,55,65,75
2025-02-09T07:00:44.886592-08:00,o1-mini,master_bedroom,10,20,30,40,50,60,70
2025-02-09T07:00:44.887107-08:00,madisons_iphone,master_bathroom,12,22,32,42,52,62,72
2025-02-09T07:00:44.887594-08:00,bkam_iphone,lounge,14,24,34,44,54,64,74
2025-02-09T07:00:44.888115-08:00,nova_iphone,kitchen,16,26,36,46,56,66,76
2025-02-09T07:00:44.888619-08:00,bkam_apple_watch,sky_floor,18,28,38,48,58,68,78
2025-02-09T07:00:44.889112-08:00,o3-mini,office,15,25,35,45,55,65,75
2025-02-09T07:00:44.889599-08:00,o1-mini,master_bedroom,10,20,30,40,50,60,70
2025-02-09T07:00:44.890106-08:00,madisons_iphone,master_bathroom,12,22,32,42,52,62,72
2025-02-09T07:00:44.890621-08:00,bkam_iphone,lounge,14,24,34,44,54,64,74
2025-02-09T07:00:44.891138-08:00,nova_iphone,kitchen,16,26,36,46,56,66,76
2025-02-09T07:00:44.891625-08:00,bkam_apple_watch,sky_floor,18,28,38,48,58,68,78
2025-02-09T07:00:44.892111-08:00,o3-mini,office,15,25,35,45,55,65,75
2025-02-09T07:00:44.892604-08:00,o1-mini,master_bedroom,10,20,30,40,50,60,70
2025-02-09T07:00:44.893121-08:00,madisons_iphone,master_bathroom,12,22,32,42,52,62,72
2025-02-09T07:00:44.893622-08:00,bkam_iphone,lounge,14,24,34,44,54,64,74
2025-02-09T07:00:44.894132-08:00,nova_iphone,kitchen,16,26,36,46,56,66,76
2025-02-09T07:00:44.894634-08:00,bkam_apple_watch,sky_floor,18,28,38,48,58,68,78
2025-02-09T07:00:44.895135-08:00,o3-mini,office,15,25,35,45,55,65,75
2025-02-09T07:00:44.895617-08:00,o1-mini,master_bedroom,10,20,30,40,50,60,70
2025-02-09T07:00:44.896097-08:00,madisons_iphone,master_bathroom,12,22,32,42,52,62,72
2025-02-09T07:00:44.896605-08:00,bkam_iphone,lounge,14,24,34,44,54,64,74
2025-02-09T07:00:44.897108-08:00,nova_iphone,kitchen,16,26,36,46,56,66,76
2025-02-09T07:00:44.897595-08:00,bkam_apple_watch,sky_floor,18,28,38,48,58,68,78
2025-02-09T07:00:44.898086-08:00,o3-mini,office,15,25,35,45,55,65,75
2025-02-09T07:00:44.898572-08:00,o1-mini,master_bedroom,10,20,30,40,50,60,70
2025-02-09T07:00:44.899091-08:00,madisons_iphone,master_bathroom,12,22,32,42,52,62,72
2025-02-09T07:00:44.899602-08:00,bkam_iphone,lounge,14,24,34,44,54,64,74
2025-02-09T07:00:44.900115-08:00,nova_iphone,kitchen,16,26,36,46,56,66,76
2025-02-09T07:00:44.900605-08:00,bkam_apple_watch,sky_floor,18,28,38,48,58,68,78
2025-02-09T07:00:44.901115-08:00,o3-mini,office,15,25,35,45,55,65,75
2025-02-09T07:00:44.901702-08:00,o1-mini,master_bedroom,10,20,30,40,50,60,70
2025-02-09T07:00:44.902300-08:00,madisons_iphone,master_bathroom,12,22,32,42,52,62,72
2025-02-09T07:00:44.902905-08:00,bkam_iphone,lounge,14,24,34,44,54,64,74
2025-02-09T07:00:44.903522-08:00,nova_iphone,kitchen,16,26,36,46,56,66,76
2025-02-09T07:00:44.904083-08:00,bkam_apple_watch,sky_floor,18,28,38,48,58,68,78
2025-02-09T07:00:44.904691-08:00,o3-mini,office,15,25,35,45,55,65,75
2025-02-09T07:00:44.905282-08:00,o1-mini,master_bedroom,10,20,30,40,50,60,70
2025-02-09T07:00:44.905925-08:00,madisons_iphone,master_bathroom,12,22,32,42,52,62,72
2025-02-09T07:00:44.906660-08:00,bkam_iphone,lounge,14,24,34,44,54,64,74
2025-02-09T07:00:44.907498-08:00,nova_iphone,kitchen,16,26,36,46,56,66,76
2025-02-09T07:00:44.908202-08:00,bkam_apple_watch,sky_floor,18,28,38,48,58,68,78
2025-02-09T07:00:44.909109-08:00,o3-mini,office,15,25,35,45,55,65,75
2025-02-09T07:00:44.910088-08:00,o1-mini,master_bedroom,10,20,30,40,50,60,70
2025-02-09T07:00:44.910891-08:00,madisons_iphone,master_bathroom,12,22,32,42,52,62,72
2025-02-09T07:00:44.911691-08:00,bkam_iphone,lounge,14,24,34,44,54,64,74
2025-02-09T07:00:44.912531-08:00,nova_iphone,kitchen,16,26,36,46,56,66,76
2025-02-09T07:00:44.913298-08:00,bkam_apple_watch,sky_floor,18,28,38,48,58,68,78
2025-02-09T07:00:44.914048-08:00,o3-mini,office,15,25,35,45,55,65,75
2025-02-09T07:00:44.914824-08:00,o1-mini,master_bedroom,10,20,30,40,50,60,70
2025-02-09T07:00:44.915754-08:00,madisons_iphone,master_bathroom,12,22,32,42,52,62,72
2025-02-09T07:00:44.916559-08:00,bkam_iphone,lounge,14,24,34,44,54,64,74
2025-02-09T07:00:44.917573-08:00,nova_iphone,kitchen,16,26,36,46,56,66,76
2025-02-09T07:00:44.918335-08:00,bkam_apple_watch,sky_floor,18,28,38,48,58,68,78
2025-02-09T07:00:44.919153-08:00,o3-mini,office,15,25,35,45,55,65,75
2025-02-09T07:00:44.919867-08:00,o1-mini,master_bedroom,10,20,30,40,50,60,70
2025-02-09T07:00:44.920485-08:00,madisons_iphone,master_bathroom,12,22,32,42,52,62,72
2025-02-09T07:00:44.921135-08:00,bkam_iphone,lounge,14,24,34,44,54,64,74
2025-02-09T07:00:44.921792-08:00,nova_iphone,kitchen,16,26,36,46,56,66,76
2025-02-09T07:00:44.922357-08:00,bkam_apple_watch,sky_floor,18,28,38,48,58,68,78
2025-02-09T07:00:44.922957-08:00,o3-mini,office,15,25,35,45,55,65,75
2025-02-09T07:00:44.923563-08:00,o1-mini,master_bedroom,10,20,30,40,50,60,70
2025-02-09T07:00:44.924240-08:00,madisons_iphone,master_bathroom,12,22,32,42,52,62,72
2025-02-09T07:00:44.924911-08:00,bkam_iphone,lounge,14,24,34,44,54,64,74
2025-02-09T07:00:44.925469-08:00,nova_iphone,kitchen,16,26,36,46,56,66,76
2025-02-09T07:00:44.925997-08:00,bkam_apple_watch,sky_floor,18,28,38,48,58,68,78
2025-02-09T07:00:44.926524-08:00,o3-mini,office,15,25,35,45,55,65,75
2025-02-09T07:00:44.927049-08:00,o1-mini,master_bedroom,10,20,30,40,50,60,70
2025-02-09T07:00:44.927605-08:00,madisons_iphone,master_bathroom,12,22,32,42,52,62,72
2025-02-09T07:00:44.928377-08:00,bkam_iphone,lounge,14,24,34,44,54,64,74
2025-02-09T07:00:44.929280-08:00,nova_iphone,kitchen,16,26,36,46,56,66,76
2025-02-09T07:00:44.930017-08:00,bkam_apple_watch,sky_floor,18,28,38,48,58,68,78
2025-02-09T07:00:44.930730-08:00,o3-mini,office,15,25,35,45,55,65,75
2025-02-09T07:00:44.931360-08:00,o1-mini,master_bedroom,10,20,30,40,50,60,70
2025-02-09T07:00:44.932045-08:00,madisons_iphone,master_bathroom,12,22,32,42,52,62,72
2025-02-09T07:00:44.932688-08:00,bkam_iphone,lounge,14,24,34,44,54,64,74
2025-02-09T07:00:44.933349-08:00,nova_iphone,kitchen,16,26,36,46,56,66,76
2025-02-09T07:00:44.934020-08:00,bkam_apple_watch,sky_floor,18,28,38,48,58,68,78
2025-02-09T07:00:44.934663-08:00,o3-mini,office,15,25,35,45,55,65,75
2025-02-09T07:00:44.935353-08:00,o1-mini,master_bedroom,10,20,30,40,50,60,70
2025-02-09T07:00:44.936050-08:00,madisons_iphone,master_bathroom,12,22,32,42,52,62,72
2025-02-09T07:00:44.936920-08:00,bkam_iphone,lounge,14,24,34,44,54,64,74
2025-02-09T07:00:44.937614-08:00,nova_iphone,kitchen,16,26,36,46,56,66,76
2025-02-09T07:00:44.938298-08:00,bkam_apple_watch,sky_floor,18,28,38,48,58,68,78
2025-02-09T07:00:44.938937-08:00,o3-mini,office,15,25,35,45,55,65,75
2025-02-09T07:00:44.939682-08:00,o1-mini,master_bedroom,10,20,30,40,50,60,70
2025-02-09T07:00:44.940372-08:00,madisons_iphone,master_bathroom,12,22,32,42,52,62,72
2025-02-09T07:00:44.941023-08:00,bkam_iphone,lounge,14,24,34,44,54,64,74
2025-02-09T07:00:44.941751-08:00,nova_iphone,kitchen,16,26,36,46,56,66,76
2025-02-09T07:00:44.942405-08:00,bkam_apple_watch,sky_floor,18,28,38,48,58,68,78
2025-02-09T07:00:44.943031-08:00,o3-mini,office,15,25,35,45,55,65,75
2025-02-09T07:00:44.943603-08:00,o1-mini,master_bedroom,10,20,30,40,50,60,70
2025-02-09T07:00:44.944211-08:00,madisons_iphone,master_bathroom,12,22,32,42,52,62,72
2025-02-09T07:00:44.944831-08:00,bkam_iphone,lounge,14,24,34,44,54,64,74
2025-02-09T07:00:44.945418-08:00,nova_iphone,kitchen,16,26,36,46,56,66,76
2025-02-09T07:00:44.946070-08:00,bkam_apple_watch,sky_floor,18,28,38,48,58,68,78
2025-02-09T07:00:44.946706-08:00,o3-mini,office,15,25,35,45,55,65,75
2025-02-09T07:00:44.947325-08:00,o1-mini,master_bedroom,10,20,30,40,50,60,70
2025-02-09T07:00:44.947913-08:00,madisons_iphone,master_bathroom,12,22,32,42,52,62,72
2025-02-09T07:00:44.948482-08:00,bkam_iphone,lounge,14,24,34,44,54,64,74
2025-02-09T07:00:44.949115-08:00,nova_iphone,kitchen,16,26,36,46,56,66,76
2025-02-09T07:00:44.949769-08:00,bkam_apple_watch,sky_floor,18,28,38,48,58,68,78
2025-02-09T07:00:44.950417-08:00,o3-mini,office,15,25,35,45,55,65,75
2025-02-09T07:00:44.951182-08:00,o1-mini,master_bedroom,10,20,30,40,50,60,70
2025-02-09T07:00:44.951980-08:00,madisons_iphone,master_bathroom,12,22,32,42,52,62,72
2025-02-09T07:00:44.952584-08:00,bkam_iphone,lounge,14,24,34,44,54,64,74
2025-02-09T07:00:44.953227-08:00,nova_iphone,kitchen,16,26,36,46,56,66,76
2025-02-09T07:00:44.953847-08:00,bkam_apple_watch,sky_floor,18,28,38,48,58,68,78
2025-02-09T07:00:44.954386-08:00,o3-mini,office,15,25,35,45,55,65,75
2025-02-09T07:00:44.954940-08:00,o1-mini,master_bedroom,10,20,30,40,50,60,70
2025-02-09T07:00:44.955445-08:00,madisons_iphone,master_bathroom,12,22,32,42,52,62,72
2025-02-09T07:00:44.956013-08:00,bkam_iphone,lounge,14,24,34,44,54,64,74
2025-02-09T07:00:44.956599-08:00,nova_iphone,kitchen,16,26,36,46,56,66,76
2025-02-09T07:00:44.957170-08:00,bkam_apple_watch,sky_floor,18,28,38,48,58,68,78
2025-02-09T07:00:44.957726-08:00,o3-mini,office,15,25,35,45,55,65,75
2025-02-09T07:00:44.958309-08:00,o1-mini,master_bedroom,10,20,30,40,50,60,70
2025-02-09T07:00:44.958903-08:00,madisons_iphone,master_bathroom,12,22,32,42,52,62,72
2025-02-09T07:00:44.959548-08:00,bkam_iphone,lounge,14,24,34,44,54,64,74
2025-02-09T07:00:44.960112-08:00,nova_iphone,kitchen,16,26,36,46,56,66,76
2025-02-09T07:00:44.960670-08:00,bkam_apple_watch,sky_floor,18,28,38,48,58,68,78
2025-02-09T07:00:44.961214-08:00,o3-mini,office,15,25,35,45,55,65,75
2025-02-09T07:00:44.961806-08:00,o1-mini,master_bedroom,10,20,30,40,50,60,70
2025-02-09T07:00:44.962320-08:00,madisons_iphone,master_bathroom,12,22,32,42,52,62,72
2025-02-09T07:00:44.962852-08:00,bkam_iphone,lounge,14,24,34,44,54,64,74
2025-02-09T07:00:44.963348-08:00,nova_iphone,kitchen,16,26,36,46,56,66,76
2025-02-09T07:00:44.963887-08:00,bkam_apple_watch,sky_floor,18,28,38,48,58,68,78
2025-02-09T07:00:44.964413-08:00,o3-mini,office,15,25,35,45,55,65,75
2025-02-09T07:00:44.964941-08:00,o1-mini,master_bedroom,10,20,30,40,50,60,70
2025-02-09T07:00:44.965455-08:00,madisons_iphone,master_bathroom,12,22,32,42,52,62,72
2025-02-09T07:00:44.966011-08:00,bkam_iphone,lounge,14,24,34,44,54,64,74
2025-02-09T07:00:44.966538-08:00,nova_iphone,kitchen,16,26,36,46,56,66,76
2025-02-09T07:00:44.967051-08:00,bkam_apple_watch,sky_floor,18,28,38,48,58,68,78
2025-02-09T07:00:44.967546-08:00,o3-mini,office,15,25,35,45,55,65,75
2025-02-09T07:00:44.968056-08:00,o1-mini,master_bedroom,10,20,30,40,50,60,70
2025-02-09T07:00:44.968572-08:00,madisons_iphone,master_bathroom,12,22,32,42,52,62,72
2025-02-09T07:00:44.969089-08:00,bkam_iphone,lounge,14,24,34,44,54,64,74
2025-02-09T07:00:44.969843-08:00,nova_iphone,kitchen,16,26,36,46,56,66,76
2025-02-09T07:00:44.970463-08:00,bkam_apple_watch,sky_floor,18,28,38,48,58,68,78
2025-02-09T07:00:44.971063-08:00,o3-mini,office,15,25,35,45,55,65,75
2025-02-09T07:00:44.971673-08:00,o1-mini,master_bedroom,10,20,30,40,50,60,70
2025-02-09T07:00:44.972208-08:00,madisons_iphone,master_bathroom,12,22,32,42,52,62,72
2025-02-09T07:00:44.972773-08:00,bkam_iphone,lounge,14,24,34,44,54,64,74
2025-02-09T07:00:44.973520-08:00,nova_iphone,kitchen,16,26,36,46,56,66,76
2025-02-09T07:00:44.974733-08:00,bkam_apple_watch,sky_floor,18,28,38,48,58,68,78
2025-02-09T07:00:44.975872-08:00,o3-mini,office,15,25,35,45,55,65,75
2025-02-09T07:00:44.976881-08:00,o1-mini,master_bedroom,10,20,30,40,50,60,70
2025-02-09T07:00:44.977479-08:00,madisons_iphone,master_bathroom,12,22,32,42,52,62,72
2025-02-09T07:00:44.978030-08:00,bkam_iphone,lounge,14,24,34,44,54,64,74
2025-02-09T07:00:44.978549-08:00,nova_iphone,kitchen,16,26,36,46,56,66,76
2025-02-09T07:00:44.979078-08:00,bkam_apple_watch,sky_floor,18,28,38,48,58,68,78
2025-02-09T07:00:44.979587-08:00,o3-mini,office,15,25,35,45,55,65,75
2025-02-09T07:00:44.980158-08:00,o1-mini,master_bedroom,10,20,30,40,50,60,70
2025-02-09T07:00:44.980703-08:00,madisons_iphone,master_bathroom,12,22,32,42,52,62,72
2025-02-09T07:00:44.981361-08:00,bkam_iphone,lounge,14,24,34,44,54,64,74
2025-02-09T07:00:44.981921-08:00,nova_iphone,kitchen,16,26,36,46,56,66,76
2025-02-09T07:00:44.982417-08:00,bkam_apple_watch,sky_floor,18,28,38,48,58,68,78
2025-02-09T07:00:44.982940-08:00,o3-mini,office,15,25,35,45,55,65,75
2025-02-09T07:00:44.983506-08:00,o1-mini,master_bedroom,10,20,30,40,50,60,70
2025-02-09T07:00:44.984030-08:00,madisons_iphone,master_bathroom,12,22,32,42,52,62,72
2025-02-09T07:00:44.984523-08:00,bkam_iphone,lounge,14,24,34,44,54,64,74
2025-02-09T07:00:44.985022-08:00,nova_iphone,kitchen,16,26,36,46,56,66,76
2025-02-09T07:00:44.985507-08:00,bkam_apple_watch,sky_floor,18,28,38,48,58,68,78
2025-02-09T07:00:44.986023-08:00,o3-mini,office,15,25,35,45,55,65,75
2025-02-09T07:00:44.986517-08:00,o1-mini,master_bedroom,10,20,30,40,50,60,70
2025-02-09T07:00:44.987042-08:00,madisons_iphone,master_bathroom,12,22,32,42,52,62,72
2025-02-09T07:00:44.987532-08:00,bkam_iphone,lounge,14,24,34,44,54,64,74
2025-02-09T07:00:44.988065-08:00,nova_iphone,kitchen,16,26,36,46,56,66,76
2025-02-09T07:00:44.988630-08:00,bkam_apple_watch,sky_floor,18,28,38,48,58,68,78
2025-02-09T07:00:44.989295-08:00,o3-mini,office,15,25,35,45,55,65,75
2025-02-09T07:00:44.990055-08:00,o1-mini,master_bedroom,10,20,30,40,50,60,70
2025-02-09T07:00:44.990610-08:00,madisons_iphone,master_bathroom,12,22,32,42,52,62,72
2025-02-09T07:00:44.991132-08:00,bkam_iphone,lounge,14,24,34,44,54,64,74
2025-02-09T07:00:44.991677-08:00,nova_iphone,kitchen,16,26,36,46,56,66,76
2025-02-09T07:00:44.992210-08:00,bkam_apple_watch,sky_floor,18,28,38,48,58,68,78
2025-02-09T07:00:44.992737-08:00,o3-mini,office,15,25,35,45,55,65,75
2025-02-09T07:00:44.993228-08:00,o1-mini,master_bedroom,10,20,30,40,50,60,70
2025-02-09T07:00:44.993731-08:00,madisons_iphone,master_bathroom,12,22,32,42,52,62,72
2025-02-09T07:00:44.994274-08:00,bkam_iphone,lounge,14,24,34,44,54,64,74
2025-02-09T07:00:44.994815-08:00,nova_iphone,kitchen,16,26,36,46,56,66,76
2025-02-09T07:00:44.995350-08:00,bkam_apple_watch,sky_floor,18,28,38,48,58,68,78
2025-02-09T07:00:44.995876-08:00,o3-mini,office,15,25,35,45,55,65,75
2025-02-09T07:00:44.996411-08:00,o1-mini,master_bedroom,10,20,30,40,50,60,70
2025-02-09T07:00:44.996965-08:00,madisons_iphone,master_bathroom,12,22,32,42,52,62,72
2025-02-09T07:00:44.997467-08:00,bkam_iphone,lounge,14,24,34,44,54,64,74
2025-02-09T07:00:44.997967-08:00,nova_iphone,kitchen,16,26,36,46,56,66,76
2025-02-09T07:00:44.998448-08:00,bkam_apple_watch,sky_floor,18,28,38,48,58,68,78
2025-02-09T07:00:44.998953-08:00,o3-mini,office,15,25,35,45,55,65,75
2025-02-09T07:00:44.999497-08:00,o1-mini,master_bedroom,10,20,30,40,50,60,70
2025-02-09T07:00:45.000008-08:00,madisons_iphone,master_bathroom,12,22,32,42,52,62,72
2025-02-09T07:00:45.000526-08:00,bkam_iphone,lounge,14,24,34,44,54,64,74
2025-02-09T07:00:45.001044-08:00,nova_iphone,kitchen,16,26,36,46,56,66,76
2025-02-09T07:00:45.001541-08:00,bkam_apple_watch,sky_floor,18,28,38,48,58,68,78
2025-02-09T07:00:45.002111-08:00,o3-mini,office,15,25,35,45,55,65,75
2025-02-09T07:00:45.002624-08:00,o1-mini,master_bedroom,10,20,30,40,50,60,70
2025-02-09T07:00:45.003160-08:00,madisons_iphone,master_bathroom,12,22,32,42,52,62,72
2025-02-09T07:00:45.003677-08:00,bkam_iphone,lounge,14,24,34,44,54,64,74
2025-02-09T07:00:45.004189-08:00,nova_iphone,kitchen,16,26,36,46,56,66,76
2025-02-09T07:00:45.004723-08:00,bkam_apple_watch,sky_floor,18,28,38,48,58,68,78
2025-02-09T07:00:45.005208-08:00,o3-mini,office,15,25,35,45,55,65,75
2025-02-09T07:00:45.005711-08:00,o1-mini,master_bedroom,10,20,30,40,50,60,70
2025-02-09T07:00:45.006214-08:00,madisons_iphone,master_bathroom,12,22,32,42,52,62,72
2025-02-09T07:00:45.006715-08:00,bkam_iphone,lounge,14,24,34,44,54,64,74
2025-02-09T07:00:45.007194-08:00,nova_iphone,kitchen,16,26,36,46,56,66,76
2025-02-09T07:00:45.007698-08:00,bkam_apple_watch,sky_floor,18,28,38,48,58,68,78
2025-02-09T07:00:45.008167-08:00,o3-mini,office,15,25,35,45,55,65,75
2025-02-09T07:00:45.008687-08:00,o1-mini,master_bedroom,10,20,30,40,50,60,70
2025-02-09T07:00:45.009178-08:00,madisons_iphone,master_bathroom,12,22,32,42,52,62,72
2025-02-09T07:00:45.009671-08:00,bkam_iphone,lounge,14,24,34,44,54,64,74
2025-02-09T07:00:45.010146-08:00,nova_iphone,kitchen,16,26,36,46,56,66,76
2025-02-09T07:00:45.010638-08:00,bkam_apple_watch,sky_floor,18,28,38,48,58,68,78
2025-02-09T07:00:45.011136-08:00,o3-mini,office,15,25,35,45,55,65,75
2025-02-09T07:00:45.011625-08:00,o1-mini,master_bedroom,10,20,30,40,50,60,70
2025-02-09T07:00:45.012113-08:00,madisons_iphone,master_bathroom,12,22,32,42,52,62,72
2025-02-09T07:00:45.012587-08:00,bkam_iphone,lounge,14,24,34,44,54,64,74
2025-02-09T07:00:45.013095-08:00,nova_iphone,kitchen,16,26,36,46,56,66,76
2025-02-09T07:00:45.013601-08:00,bkam_apple_watch,sky_floor,18,28,38,48,58,68,78
2025-02-09T07:00:45.014098-08:00,o3-mini,office,15,25,35,45,55,65,75
2025-02-09T07:00:45.014578-08:00,o1-mini,master_bedroom,10,20,30,40,50,60,70
2025-02-09T07:00:45.015082-08:00,madisons_iphone,master_bathroom,12,22,32,42,52,62,72
2025-02-09T07:00:45.015585-08:00,bkam_iphone,lounge,14,24,34,44,54,64,74
2025-02-09T07:00:45.016085-08:00,nova_iphone,kitchen,16,26,36,46,56,66,76
2025-02-09T07:00:45.016574-08:00,bkam_apple_watch,sky_floor,18,28,38,48,58,68,78
2025-02-09T07:00:45.017093-08:00,o3-mini,office,15,25,35,45,55,65,75
2025-02-09T07:00:45.017618-08:00,o1-mini,master_bedroom,10,20,30,40,50,60,70
2025-02-09T07:00:45.018117-08:00,madisons_iphone,master_bathroom,12,22,32,42,52,62,72
2025-02-09T07:00:45.018700-08:00,bkam_iphone,lounge,14,24,34,44,54,64,74
2025-02-09T07:00:45.019263-08:00,nova_iphone,kitchen,16,26,36,46,56,66,76
2025-02-09T07:00:45.019793-08:00,bkam_apple_watch,sky_floor,18,28,38,48,58,68,78
2025-02-09T07:00:45.020283-08:00,o3-mini,office,15,25,35,45,55,65,75
2025-02-09T07:00:45.020793-08:00,o1-mini,master_bedroom,10,20,30,40,50,60,70
2025-02-09T07:00:45.021294-08:00,madisons_iphone,master_bathroom,12,22,32,42,52,62,72
2025-02-09T07:00:45.021801-08:00,bkam_iphone,lounge,14,24,34,44,54,64,74
2025-02-09T07:00:45.022272-08:00,nova_iphone,kitchen,16,26,36,46,56,66,76
2025-02-09T07:00:45.022770-08:00,bkam_apple_watch,sky_floor,18,28,38,48,58,68,78
2025-02-09T07:00:45.023257-08:00,o3-mini,office,15,25,35,45,55,65,75
2025-02-09T07:00:45.023776-08:00,o1-mini,master_bedroom,10,20,30,40,50,60,70
2025-02-09T07:00:45.024278-08:00,madisons_iphone,master_bathroom,12,22,32,42,52,62,72
2025-02-09T07:00:45.024780-08:00,bkam_iphone,lounge,14,24,34,44,54,64,74
2025-02-09T07:00:45.025276-08:00,nova_iphone,kitchen,16,26,36,46,56,66,76
2025-02-09T07:00:45.025784-08:00,bkam_apple_watch,sky_floor,18,28,38,48,58,68,78
2025-02-09T07:00:45.026265-08:00,o3-mini,office,15,25,35,45,55,65,75
2025-02-09T07:00:45.026766-08:00,o1-mini,master_bedroom,10,20,30,40,50,60,70
2025-02-09T07:00:45.027242-08:00,madisons_iphone,master_bathroom,12,22,32,42,52,62,72
